from_id,from_label,to_id,to_label,type
765,Laptop,765_GPU,Component,HAS_COMPONENT
765,Laptop,765_RAM,Component,HAS_COMPONENT
765,Laptop,765_STORAGE,Component,HAS_COMPONENT
766,Laptop,DELL,Brand,BELONGS_TO
766,Laptop,GAMING,Usage,SUITABLE_FOR
766,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
766,Laptop,766_CPU,Component,HAS_COMPONENT
766,Laptop,766_GPU,Component,HAS_COMPONENT
766,Laptop,766_RAM,Component,HAS_COMPONENT
766,Laptop,766_STORAGE,Component,HAS_COMPONENT
767,Laptop,ASUS,Brand,BELONGS_TO
767,Laptop,GAMING,Usage,SUITABLE_FOR
767,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
767,Laptop,767_CPU,Component,HAS_COMPONENT
767,Laptop,767_GPU,Component,HAS_COMPONENT
767,Laptop,767_RAM,Component,HAS_COMPONENT
767,Laptop,767_STORAGE,Component,HAS_COMPONENT
768,Laptop,ASUS,Brand,BELONGS_TO
768,Laptop,GAMING,Usage,SUITABLE_FOR
768,Laptop,eco_C,Eco_Class,HAS_ECO_CLASS
768,Laptop,768_CPU,Component,HAS_COMPONENT
768,Laptop,768_GPU,Component,HAS_COMPONENT
768,Laptop,768_RAM,Component,HAS_COMPONENT
768,Laptop,768_STORAGE,Component,HAS_COMPONENT
769,Laptop,DELL,Brand,BELONGS_TO
769,Laptop,GAMING,Usage,SUITABLE_FOR
769,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
769,Laptop,769_CPU,Component,HAS_COMPONENT
769,Laptop,769_GPU,Component,HAS_COMPONENT
769,Laptop,769_RAM,Component,HAS_COMPONENT
769,Laptop,769_STORAGE,Component,HAS_COMPONENT
770,Laptop,MSI,Brand,BELONGS_TO
770,Laptop,GAMING,Usage,SUITABLE_FOR
770,Laptop,eco_C,Eco_Class,HAS_ECO_CLASS
770,Laptop,770_CPU,Component,HAS_COMPONENT
770,Laptop,770_GPU,Component,HAS_COMPONENT
770,Laptop,770_RAM,Component,HAS_COMPONENT
770,Laptop,770_STORAGE,Component,HAS_COMPONENT
771,Laptop,HP,Brand,BELONGS_TO
771,Laptop,ETUDES,Usage,SUITABLE_FOR
771,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
771,Laptop,771_CPU,Component,HAS_COMPONENT
771,Laptop,771_GPU,Component,HAS_COMPONENT
771,Laptop,771_RAM,Component,HAS_COMPONENT
771,Laptop,771_STORAGE,Component,HAS_COMPONENT
772,Laptop,LENOVO,Brand,BELONGS_TO
772,Laptop,DEVELOPPEMENT,Usage,SUITABLE_FOR
772,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
772,Laptop,772_CPU,Component,HAS_COMPONENT
772,Laptop,772_GPU,Component,HAS_COMPONENT
772,Laptop,772_RAM,Component,HAS_COMPONENT
772,Laptop,772_STORAGE,Component,HAS_COMPONENT
773,Laptop,LENOVO,Brand,BELONGS_TO
773,Laptop,GAMING,Usage,SUITABLE_FOR
773,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
773,Laptop,773_CPU,Component,HAS_COMPONENT
773,Laptop,773_GPU,Component,HAS_COMPONENT
773,Laptop,773_RAM,Component,HAS_COMPONENT
773,Laptop,773_STORAGE,Component,HAS_COMPONENT
774,Laptop,DELL,Brand,BELONGS_TO
774,Laptop,ETUDES,Usage,SUITABLE_FOR
774,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
774,Laptop,774_CPU,Component,HAS_COMPONENT
774,Laptop,774_GPU,Component,HAS_COMPONENT
774,Laptop,774_RAM,Component,HAS_COMPONENT
774,Laptop,774_STORAGE,Component,HAS_COMPONENT
775,Laptop,HP,Brand,BELONGS_TO
775,Laptop,GAMING,Usage,SUITABLE_FOR
775,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
775,Laptop,775_CPU,Component,HAS_COMPONENT
775,Laptop,775_GPU,Component,HAS_COMPONENT
775,Laptop,775_RAM,Component,HAS_COMPONENT
775,Laptop,775_STORAGE,Component,HAS_COMPONENT
776,Laptop,DELL,Brand,BELONGS_TO
776,Laptop,ETUDES,Usage,SUITABLE_FOR
776,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
776,Laptop,776_CPU,Component,HAS_COMPONENT
776,Laptop,776_GPU,Component,HAS_COMPONENT
776,Laptop,776_RAM,Component,HAS_COMPONENT
776,Laptop,776_STORAGE,Component,HAS_COMPONENT
777,Laptop,DELL,Brand,BELONGS_TO
777,Laptop,DEVELOPPEMENT,Usage,SUITABLE_FOR
777,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
777,Laptop,777_CPU,Component,HAS_COMPONENT
777,Laptop,777_GPU,Component,HAS_COMPONENT
777,Laptop,777_RAM,Component,HAS_COMPONENT
777,Laptop,777_STORAGE,Component,HAS_COMPONENT
778,Laptop,LENOVO,Brand,BELONGS_TO
778,Laptop,ETUDES,Usage,SUITABLE_FOR
778,Laptop,eco_A,Eco_Class,HAS_ECO_CLASS
778,Laptop,778_CPU,Component,HAS_COMPONENT
778,Laptop,778_GPU,Component,HAS_COMPONENT
778,Laptop,778_RAM,Component,HAS_COMPONENT
778,Laptop,778_STORAGE,Component,HAS_COMPONENT
779,Laptop,LENOVO,Brand,BELONGS_TO
779,Laptop,DEVELOPPEMENT,Usage,SUITABLE_FOR
779,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
779,Laptop,779_CPU,Component,HAS_COMPONENT
779,Laptop,779_GPU,Component,HAS_COMPONENT
779,Laptop,779_RAM,Component,HAS_COMPONENT
779,Laptop,779_STORAGE,Component,HAS_COMPONENT
780,Laptop,MSI,Brand,BELONGS_TO
780,Laptop,GAMING,Usage,SUITABLE_FOR
780,Laptop,eco_C,Eco_Class,HAS_ECO_CLASS
780,Laptop,780_CPU,Component,HAS_COMPONENT
780,Laptop,780_GPU,Component,HAS_COMPONENT
780,Laptop,780_RAM,Component,HAS_COMPONENT
780,Laptop,780_STORAGE,Component,HAS_COMPONENT
781,Laptop,MSI,Brand,BELONGS_TO
781,Laptop,GAMING,Usage,SUITABLE_FOR
781,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
781,Laptop,781_CPU,Component,HAS_COMPONENT
781,Laptop,781_GPU,Component,HAS_COMPONENT
781,Laptop,781_RAM,Component,HAS_COMPONENT
781,Laptop,781_STORAGE,Component,HAS_COMPONENT
782,Laptop,DELL,Brand,BELONGS_TO
782,Laptop,GAMING,Usage,SUITABLE_FOR
782,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
782,Laptop,782_CPU,Component,HAS_COMPONENT
782,Laptop,782_GPU,Component,HAS_COMPONENT
782,Laptop,782_RAM,Component,HAS_COMPONENT
782,Laptop,782_STORAGE,Component,HAS_COMPONENT
783,Laptop,DELL,Brand,BELONGS_TO
783,Laptop,GAMING,Usage,SUITABLE_FOR
783,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
783,Laptop,783_CPU,Component,HAS_COMPONENT
783,Laptop,783_GPU,Component,HAS_COMPONENT
783,Laptop,783_RAM,Component,HAS_COMPONENT
783,Laptop,783_STORAGE,Component,HAS_COMPONENT
784,Laptop,LENOVO,Brand,BELONGS_TO
784,Laptop,ETUDES,Usage,SUITABLE_FOR
784,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
784,Laptop,784_CPU,Component,HAS_COMPONENT
784,Laptop,784_GPU,Component,HAS_COMPONENT
784,Laptop,784_RAM,Component,HAS_COMPONENT
784,Laptop,784_STORAGE,Component,HAS_COMPONENT
785,Laptop,LENOVO,Brand,BELONGS_TO
785,Laptop,ETUDES,Usage,SUITABLE_FOR
785,Laptop,eco_A,Eco_Class,HAS_ECO_CLASS
785,Laptop,785_CPU,Component,HAS_COMPONENT
785,Laptop,785_GPU,Component,HAS_COMPONENT
785,Laptop,785_RAM,Component,HAS_COMPONENT
785,Laptop,785_STORAGE,Component,HAS_COMPONENT
786,Laptop,ASUS,Brand,BELONGS_TO
786,Laptop,ETUDES,Usage,SUITABLE_FOR
786,Laptop,eco_A,Eco_Class,HAS_ECO_CLASS
786,Laptop,786_CPU,Component,HAS_COMPONENT
786,Laptop,786_GPU,Component,HAS_COMPONENT
786,Laptop,786_RAM,Component,HAS_COMPONENT
786,Laptop,786_STORAGE,Component,HAS_COMPONENT
787,Laptop,LENOVO,Brand,BELONGS_TO
787,Laptop,ETUDES,Usage,SUITABLE_FOR
787,Laptop,eco_A,Eco_Class,HAS_ECO_CLASS
787,Laptop,787_CPU,Component,HAS_COMPONENT
787,Laptop,787_GPU,Component,HAS_COMPONENT
787,Laptop,787_RAM,Component,HAS_COMPONENT
787,Laptop,787_STORAGE,Component,HAS_COMPONENT
788,Laptop,HP,Brand,BELONGS_TO
788,Laptop,GAMING,Usage,SUITABLE_FOR
788,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
788,Laptop,788_CPU,Component,HAS_COMPONENT
788,Laptop,788_GPU,Component,HAS_COMPONENT
788,Laptop,788_RAM,Component,HAS_COMPONENT
788,Laptop,788_STORAGE,Component,HAS_COMPONENT
789,Laptop,ASUS,Brand,BELONGS_TO
789,Laptop,GAMING,Usage,SUITABLE_FOR
789,Laptop,eco_C,Eco_Class,HAS_ECO_CLASS
789,Laptop,789_CPU,Component,HAS_COMPONENT
789,Laptop,789_GPU,Component,HAS_COMPONENT
789,Laptop,789_RAM,Component,HAS_COMPONENT
789,Laptop,789_STORAGE,Component,HAS_COMPONENT
790,Laptop,ASUS,Brand,BELONGS_TO
790,Laptop,ETUDES,Usage,SUITABLE_FOR
790,Laptop,eco_A,Eco_Class,HAS_ECO_CLASS
790,Laptop,790_CPU,Component,HAS_COMPONENT
790,Laptop,790_GPU,Component,HAS_COMPONENT
790,Laptop,790_RAM,Component,HAS_COMPONENT
790,Laptop,790_STORAGE,Component,HAS_COMPONENT
791,Laptop,LENOVO,Brand,BELONGS_TO
791,Laptop,ETUDES,Usage,SUITABLE_FOR
791,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
791,Laptop,791_CPU,Component,HAS_COMPONENT
791,Laptop,791_GPU,Component,HAS_COMPONENT
791,Laptop,791_RAM,Component,HAS_COMPONENT
791,Laptop,791_STORAGE,Component,HAS_COMPONENT
792,Laptop,LENOVO,Brand,BELONGS_TO
792,Laptop,DEVELOPPEMENT,Usage,SUITABLE_FOR
792,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
792,Laptop,792_CPU,Component,HAS_COMPONENT
792,Laptop,792_GPU,Component,HAS_COMPONENT
792,Laptop,792_RAM,Component,HAS_COMPONENT
792,Laptop,792_STORAGE,Component,HAS_COMPONENT
793,Laptop,LENOVO,Brand,BELONGS_TO
793,Laptop,DEVELOPPEMENT,Usage,SUITABLE_FOR
793,Laptop,eco_A,Eco_Class,HAS_ECO_CLASS
793,Laptop,793_CPU,Component,HAS_COMPONENT
793,Laptop,793_GPU,Component,HAS_COMPONENT
793,Laptop,793_RAM,Component,HAS_COMPONENT
793,Laptop,793_STORAGE,Component,HAS_COMPONENT
794,Laptop,LENOVO,Brand,BELONGS_TO
794,Laptop,DEVELOPPEMENT,Usage,SUITABLE_FOR
794,Laptop,eco_A,Eco_Class,HAS_ECO_CLASS
794,Laptop,794_CPU,Component,HAS_COMPONENT
794,Laptop,794_GPU,Component,HAS_COMPONENT
794,Laptop,794_RAM,Component,HAS_COMPONENT
794,Laptop,794_STORAGE,Component,HAS_COMPONENT
795,Laptop,LENOVO,Brand,BELONGS_TO
795,Laptop,ETUDES,Usage,SUITABLE_FOR
795,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
795,Laptop,795_CPU,Component,HAS_COMPONENT
795,Laptop,795_GPU,Component,HAS_COMPONENT
795,Laptop,795_RAM,Component,HAS_COMPONENT
795,Laptop,795_STORAGE,Component,HAS_COMPONENT
796,Laptop,ASUS,Brand,BELONGS_TO
796,Laptop,GAMING,Usage,SUITABLE_FOR
796,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
796,Laptop,796_CPU,Component,HAS_COMPONENT
796,Laptop,796_GPU,Component,HAS_COMPONENT
796,Laptop,796_RAM,Component,HAS_COMPONENT
796,Laptop,796_STORAGE,Component,HAS_COMPONENT
797,Laptop,LENOVO,Brand,BELONGS_TO
797,Laptop,DEVELOPPEMENT,Usage,SUITABLE_FOR
797,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
797,Laptop,797_CPU,Component,HAS_COMPONENT
797,Laptop,797_GPU,Component,HAS_COMPONENT
797,Laptop,797_RAM,Component,HAS_COMPONENT
797,Laptop,797_STORAGE,Component,HAS_COMPONENT
798,Laptop,LENOVO,Brand,BELONGS_TO
798,Laptop,ETUDES,Usage,SUITABLE_FOR
798,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
798,Laptop,798_CPU,Component,HAS_COMPONENT
798,Laptop,798_GPU,Component,HAS_COMPONENT
798,Laptop,798_RAM,Component,HAS_COMPONENT
798,Laptop,798_STORAGE,Component,HAS_COMPONENT
799,Laptop,HP,Brand,BELONGS_TO
799,Laptop,ETUDES,Usage,SUITABLE_FOR
799,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
799,Laptop,799_CPU,Component,HAS_COMPONENT
799,Laptop,799_GPU,Component,HAS_COMPONENT
799,Laptop,799_RAM,Component,HAS_COMPONENT
799,Laptop,799_STORAGE,Component,HAS_COMPONENT
800,Laptop,LENOVO,Brand,BELONGS_TO
800,Laptop,GAMING,Usage,SUITABLE_FOR
800,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
800,Laptop,800_CPU,Component,HAS_COMPONENT
800,Laptop,800_GPU,Component,HAS_COMPONENT
800,Laptop,800_RAM,Component,HAS_COMPONENT
800,Laptop,800_STORAGE,Component,HAS_COMPONENT
801,Laptop,LENOVO,Brand,BELONGS_TO
801,Laptop,GAMING,Usage,SUITABLE_FOR
801,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
801,Laptop,801_CPU,Component,HAS_COMPONENT
801,Laptop,801_GPU,Component,HAS_COMPONENT
801,Laptop,801_RAM,Component,HAS_COMPONENT
801,Laptop,801_STORAGE,Component,HAS_COMPONENT
802,Laptop,ASUS,Brand,BELONGS_TO
802,Laptop,ETUDES,Usage,SUITABLE_FOR
802,Laptop,eco_A,Eco_Class,HAS_ECO_CLASS
802,Laptop,802_CPU,Component,HAS_COMPONENT
802,Laptop,802_GPU,Component,HAS_COMPONENT
802,Laptop,802_RAM,Component,HAS_COMPONENT
802,Laptop,802_STORAGE,Component,HAS_COMPONENT
803,Laptop,LENOVO,Brand,BELONGS_TO
803,Laptop,ETUDES,Usage,SUITABLE_FOR
803,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
803,Laptop,803_CPU,Component,HAS_COMPONENT
803,Laptop,803_GPU,Component,HAS_COMPONENT
803,Laptop,803_RAM,Component,HAS_COMPONENT
803,Laptop,803_STORAGE,Component,HAS_COMPONENT
804,Laptop,LENOVO,Brand,BELONGS_TO
804,Laptop,DEVELOPPEMENT,Usage,SUITABLE_FOR
804,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
804,Laptop,804_CPU,Component,HAS_COMPONENT
804,Laptop,804_GPU,Component,HAS_COMPONENT
804,Laptop,804_RAM,Component,HAS_COMPONENT
804,Laptop,804_STORAGE,Component,HAS_COMPONENT
805,Laptop,LENOVO,Brand,BELONGS_TO
805,Laptop,ETUDES,Usage,SUITABLE_FOR
805,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
805,Laptop,805_CPU,Component,HAS_COMPONENT
805,Laptop,805_GPU,Component,HAS_COMPONENT
805,Laptop,805_RAM,Component,HAS_COMPONENT
805,Laptop,805_STORAGE,Component,HAS_COMPONENT
806,Laptop,ASUS,Brand,BELONGS_TO
806,Laptop,ETUDES,Usage,SUITABLE_FOR
806,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
806,Laptop,806_CPU,Component,HAS_COMPONENT
806,Laptop,806_GPU,Component,HAS_COMPONENT
806,Laptop,806_RAM,Component,HAS_COMPONENT
806,Laptop,806_STORAGE,Component,HAS_COMPONENT
807,Laptop,ASUS,Brand,BELONGS_TO
807,Laptop,DEVELOPPEMENT,Usage,SUITABLE_FOR
807,Laptop,eco_A,Eco_Class,HAS_ECO_CLASS
807,Laptop,807_CPU,Component,HAS_COMPONENT
807,Laptop,807_GPU,Component,HAS_COMPONENT
807,Laptop,807_RAM,Component,HAS_COMPONENT
807,Laptop,807_STORAGE,Component,HAS_COMPONENT
808,Laptop,LENOVO,Brand,BELONGS_TO
808,Laptop,ETUDES,Usage,SUITABLE_FOR
808,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
808,Laptop,808_CPU,Component,HAS_COMPONENT
808,Laptop,808_GPU,Component,HAS_COMPONENT
808,Laptop,808_RAM,Component,HAS_COMPONENT
808,Laptop,808_STORAGE,Component,HAS_COMPONENT
809,Laptop,LENOVO,Brand,BELONGS_TO
809,Laptop,ETUDES,Usage,SUITABLE_FOR
809,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
809,Laptop,809_CPU,Component,HAS_COMPONENT
809,Laptop,809_GPU,Component,HAS_COMPONENT
809,Laptop,809_RAM,Component,HAS_COMPONENT
809,Laptop,809_STORAGE,Component,HAS_COMPONENT
810,Laptop,DELL,Brand,BELONGS_TO
810,Laptop,DEVELOPPEMENT,Usage,SUITABLE_FOR
810,Laptop,eco_A,Eco_Class,HAS_ECO_CLASS
810,Laptop,810_CPU,Component,HAS_COMPONENT
810,Laptop,810_GPU,Component,HAS_COMPONENT
810,Laptop,810_RAM,Component,HAS_COMPONENT
810,Laptop,810_STORAGE,Component,HAS_COMPONENT
811,Laptop,ASUS,Brand,BELONGS_TO
811,Laptop,ETUDES,Usage,SUITABLE_FOR
811,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
811,Laptop,811_CPU,Component,HAS_COMPONENT
811,Laptop,811_GPU,Component,HAS_COMPONENT
811,Laptop,811_RAM,Component,HAS_COMPONENT
811,Laptop,811_STORAGE,Component,HAS_COMPONENT
812,Laptop,DELL,Brand,BELONGS_TO
812,Laptop,ETUDES,Usage,SUITABLE_FOR
812,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
812,Laptop,812_CPU,Component,HAS_COMPONENT
812,Laptop,812_GPU,Component,HAS_COMPONENT
812,Laptop,812_RAM,Component,HAS_COMPONENT
812,Laptop,812_STORAGE,Component,HAS_COMPONENT
813,Laptop,DELL,Brand,BELONGS_TO
813,Laptop,ETUDES,Usage,SUITABLE_FOR
813,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
813,Laptop,813_CPU,Component,HAS_COMPONENT
813,Laptop,813_GPU,Component,HAS_COMPONENT
813,Laptop,813_RAM,Component,HAS_COMPONENT
813,Laptop,813_STORAGE,Component,HAS_COMPONENT
814,Laptop,LENOVO,Brand,BELONGS_TO
814,Laptop,GAMING,Usage,SUITABLE_FOR
814,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
814,Laptop,814_CPU,Component,HAS_COMPONENT
814,Laptop,814_GPU,Component,HAS_COMPONENT
814,Laptop,814_RAM,Component,HAS_COMPONENT
814,Laptop,814_STORAGE,Component,HAS_COMPONENT
815,Laptop,LENOVO,Brand,BELONGS_TO
815,Laptop,GAMING,Usage,SUITABLE_FOR
815,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
815,Laptop,815_CPU,Component,HAS_COMPONENT
815,Laptop,815_GPU,Component,HAS_COMPONENT
815,Laptop,815_RAM,Component,HAS_COMPONENT
815,Laptop,815_STORAGE,Component,HAS_COMPONENT
816,Laptop,LENOVO,Brand,BELONGS_TO
816,Laptop,ETUDES,Usage,SUITABLE_FOR
816,Laptop,eco_A,Eco_Class,HAS_ECO_CLASS
816,Laptop,816_CPU,Component,HAS_COMPONENT
816,Laptop,816_GPU,Component,HAS_COMPONENT
816,Laptop,816_RAM,Component,HAS_COMPONENT
816,Laptop,816_STORAGE,Component,HAS_COMPONENT
817,Laptop,LENOVO,Brand,BELONGS_TO
817,Laptop,DEVELOPPEMENT,Usage,SUITABLE_FOR
817,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
817,Laptop,817_CPU,Component,HAS_COMPONENT
817,Laptop,817_GPU,Component,HAS_COMPONENT
817,Laptop,817_RAM,Component,HAS_COMPONENT
817,Laptop,817_STORAGE,Component,HAS_COMPONENT
818,Laptop,LENOVO,Brand,BELONGS_TO
818,Laptop,ETUDES,Usage,SUITABLE_FOR
818,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
818,Laptop,818_CPU,Component,HAS_COMPONENT
818,Laptop,818_GPU,Component,HAS_COMPONENT
818,Laptop,818_RAM,Component,HAS_COMPONENT
818,Laptop,818_STORAGE,Component,HAS_COMPONENT
819,Laptop,ASUS,Brand,BELONGS_TO
819,Laptop,GAMING,Usage,SUITABLE_FOR
819,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
819,Laptop,819_CPU,Component,HAS_COMPONENT
819,Laptop,819_GPU,Component,HAS_COMPONENT
819,Laptop,819_RAM,Component,HAS_COMPONENT
819,Laptop,819_STORAGE,Component,HAS_COMPONENT
820,Laptop,DELL,Brand,BELONGS_TO
820,Laptop,ETUDES,Usage,SUITABLE_FOR
820,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
820,Laptop,820_CPU,Component,HAS_COMPONENT
820,Laptop,820_GPU,Component,HAS_COMPONENT
820,Laptop,820_RAM,Component,HAS_COMPONENT
820,Laptop,820_STORAGE,Component,HAS_COMPONENT
821,Laptop,ACER,Brand,BELONGS_TO
821,Laptop,GAMING,Usage,SUITABLE_FOR
821,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
821,Laptop,821_CPU,Component,HAS_COMPONENT
821,Laptop,821_GPU,Component,HAS_COMPONENT
821,Laptop,821_RAM,Component,HAS_COMPONENT
821,Laptop,821_STORAGE,Component,HAS_COMPONENT
822,Laptop,ASUS,Brand,BELONGS_TO
822,Laptop,GAMING,Usage,SUITABLE_FOR
822,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
822,Laptop,822_CPU,Component,HAS_COMPONENT
822,Laptop,822_GPU,Component,HAS_COMPONENT
822,Laptop,822_RAM,Component,HAS_COMPONENT
822,Laptop,822_STORAGE,Component,HAS_COMPONENT
823,Laptop,ASUS,Brand,BELONGS_TO
823,Laptop,GAMING,Usage,SUITABLE_FOR
823,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
823,Laptop,823_CPU,Component,HAS_COMPONENT
823,Laptop,823_GPU,Component,HAS_COMPONENT
823,Laptop,823_RAM,Component,HAS_COMPONENT
823,Laptop,823_STORAGE,Component,HAS_COMPONENT
824,Laptop,ASUS,Brand,BELONGS_TO
824,Laptop,ETUDES,Usage,SUITABLE_FOR
824,Laptop,eco_A,Eco_Class,HAS_ECO_CLASS
824,Laptop,824_CPU,Component,HAS_COMPONENT
824,Laptop,824_GPU,Component,HAS_COMPONENT
824,Laptop,824_RAM,Component,HAS_COMPONENT
824,Laptop,824_STORAGE,Component,HAS_COMPONENT
825,Laptop,MSI,Brand,BELONGS_TO
825,Laptop,GAMING,Usage,SUITABLE_FOR
825,Laptop,eco_C,Eco_Class,HAS_ECO_CLASS
825,Laptop,825_CPU,Component,HAS_COMPONENT
825,Laptop,825_GPU,Component,HAS_COMPONENT
825,Laptop,825_RAM,Component,HAS_COMPONENT
825,Laptop,825_STORAGE,Component,HAS_COMPONENT
826,Laptop,ASUS,Brand,BELONGS_TO
826,Laptop,ETUDES,Usage,SUITABLE_FOR
826,Laptop,eco_A,Eco_Class,HAS_ECO_CLASS
826,Laptop,826_CPU,Component,HAS_COMPONENT
826,Laptop,826_GPU,Component,HAS_COMPONENT
826,Laptop,826_RAM,Component,HAS_COMPONENT
826,Laptop,826_STORAGE,Component,HAS_COMPONENT
827,Laptop,DELL,Brand,BELONGS_TO
827,Laptop,ETUDES,Usage,SUITABLE_FOR
827,Laptop,eco_A,Eco_Class,HAS_ECO_CLASS
827,Laptop,827_CPU,Component,HAS_COMPONENT
827,Laptop,827_GPU,Component,HAS_COMPONENT
827,Laptop,827_RAM,Component,HAS_COMPONENT
827,Laptop,827_STORAGE,Component,HAS_COMPONENT
828,Laptop,DELL,Brand,BELONGS_TO
828,Laptop,ETUDES,Usage,SUITABLE_FOR
828,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
828,Laptop,828_CPU,Component,HAS_COMPONENT
828,Laptop,828_GPU,Component,HAS_COMPONENT
828,Laptop,828_RAM,Component,HAS_COMPONENT
828,Laptop,828_STORAGE,Component,HAS_COMPONENT
829,Laptop,DELL,Brand,BELONGS_TO
829,Laptop,DEVELOPPEMENT,Usage,SUITABLE_FOR
829,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
829,Laptop,829_CPU,Component,HAS_COMPONENT
829,Laptop,829_GPU,Component,HAS_COMPONENT
829,Laptop,829_RAM,Component,HAS_COMPONENT
829,Laptop,829_STORAGE,Component,HAS_COMPONENT
830,Laptop,DELL,Brand,BELONGS_TO
830,Laptop,ETUDES,Usage,SUITABLE_FOR
830,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
830,Laptop,830_CPU,Component,HAS_COMPONENT
830,Laptop,830_GPU,Component,HAS_COMPONENT
830,Laptop,830_RAM,Component,HAS_COMPONENT
830,Laptop,830_STORAGE,Component,HAS_COMPONENT
831,Laptop,ASUS,Brand,BELONGS_TO
831,Laptop,GAMING,Usage,SUITABLE_FOR
831,Laptop,eco_C,Eco_Class,HAS_ECO_CLASS
831,Laptop,831_CPU,Component,HAS_COMPONENT
831,Laptop,831_GPU,Component,HAS_COMPONENT
831,Laptop,831_RAM,Component,HAS_COMPONENT
831,Laptop,831_STORAGE,Component,HAS_COMPONENT
832,Laptop,DELL,Brand,BELONGS_TO
832,Laptop,ETUDES,Usage,SUITABLE_FOR
832,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
832,Laptop,832_CPU,Component,HAS_COMPONENT
832,Laptop,832_GPU,Component,HAS_COMPONENT
832,Laptop,832_RAM,Component,HAS_COMPONENT
832,Laptop,832_STORAGE,Component,HAS_COMPONENT
833,Laptop,DELL,Brand,BELONGS_TO
833,Laptop,ETUDES,Usage,SUITABLE_FOR
833,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
833,Laptop,833_CPU,Component,HAS_COMPONENT
833,Laptop,833_GPU,Component,HAS_COMPONENT
833,Laptop,833_RAM,Component,HAS_COMPONENT
833,Laptop,833_STORAGE,Component,HAS_COMPONENT
834,Laptop,HP,Brand,BELONGS_TO
834,Laptop,ETUDES,Usage,SUITABLE_FOR
834,Laptop,eco_A,Eco_Class,HAS_ECO_CLASS
834,Laptop,834_CPU,Component,HAS_COMPONENT
834,Laptop,834_GPU,Component,HAS_COMPONENT
834,Laptop,834_RAM,Component,HAS_COMPONENT
834,Laptop,834_STORAGE,Component,HAS_COMPONENT
835,Laptop,LENOVO,Brand,BELONGS_TO
835,Laptop,DEVELOPPEMENT,Usage,SUITABLE_FOR
835,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
835,Laptop,835_CPU,Component,HAS_COMPONENT
835,Laptop,835_GPU,Component,HAS_COMPONENT
835,Laptop,835_RAM,Component,HAS_COMPONENT
835,Laptop,835_STORAGE,Component,HAS_COMPONENT
836,Laptop,LENOVO,Brand,BELONGS_TO
836,Laptop,DEVELOPPEMENT,Usage,SUITABLE_FOR
836,Laptop,eco_A,Eco_Class,HAS_ECO_CLASS
836,Laptop,836_CPU,Component,HAS_COMPONENT
836,Laptop,836_GPU,Component,HAS_COMPONENT
836,Laptop,836_RAM,Component,HAS_COMPONENT
